"","modGenes","module","colourRGB"
"646","AGAP000841","honeydew1","#F0FFF0"
"647","AGAP000842","blue","#0000FF"
"648","AGAP000843","lightyellow","#FFFFE0"
"649","AGAP000844","black","#000000"
"650","AGAP000847","blue","#0000FF"
"651","AGAP000848","lightgreen","#90EE90"
"652","AGAP000849","grey","#BEBEBE"
"653","AGAP000850","mediumpurple3","#8968CD"
"654","AGAP000851","lightyellow","#FFFFE0"
"655","AGAP000852","honeydew1","#F0FFF0"
"656","AGAP000853","darkorange2","#EE7600"
"657","AGAP000854","black","#000000"
"658","AGAP000855","orangered4","#8B2500"
"659","AGAP000858","blue","#0000FF"
"660","AGAP000859","darkorange","#FF8C00"
"661","AGAP000861","blue","#0000FF"
"662","AGAP000862","blue","#0000FF"
"663","AGAP000863","darkorange2","#EE7600"
"664","AGAP000864","blue","#0000FF"
"665","AGAP000865","blue","#0000FF"
"666","AGAP000868","blue","#0000FF"
"667","AGAP000869","blue","#0000FF"
"668","AGAP000870","lightyellow","#FFFFE0"
"669","AGAP000874","darkorange2","#EE7600"
"670","AGAP000875","orangered4","#8B2500"
"671","AGAP000877","grey","#BEBEBE"
"672","AGAP000879","blue","#0000FF"
"673","AGAP000880","honeydew1","#F0FFF0"
"674","AGAP000881","plum1","#FFBBFF"
"675","AGAP000882","blue","#0000FF"
"676","AGAP000883","mediumpurple3","#8968CD"
"677","AGAP000884","honeydew1","#F0FFF0"
"678","AGAP000885","yellow4","#8B8B00"
"679","AGAP000886","blue","#0000FF"
"680","AGAP000887","blue","#0000FF"
"681","AGAP000888","lightyellow","#FFFFE0"
"682","AGAP000889","darkturquoise","#00CED1"
"683","AGAP000891","blue","#0000FF"
"684","AGAP000893","darkorange2","#EE7600"
"685","AGAP000894","lightyellow","#FFFFE0"
"686","AGAP000896","grey","#BEBEBE"
"687","AGAP000897","blue","#0000FF"
"688","AGAP000898","black","#000000"
"689","AGAP000899","black","#000000"
"690","AGAP000900","blue","#0000FF"
"691","AGAP000901","lightgreen","#90EE90"
"692","AGAP000903","saddlebrown","#8B4513"
"693","AGAP000907","orangered4","#8B2500"
"694","AGAP000908","honeydew1","#F0FFF0"
"695","AGAP000909","blue","#0000FF"
"696","AGAP000911","blue","#0000FF"
"697","AGAP000912","blue","#0000FF"
"698","AGAP000913","blue","#0000FF"
"699","AGAP000915","lightgreen","#90EE90"
"700","AGAP000923","blue","#0000FF"
"701","AGAP000924","blue","#0000FF"
"702","AGAP000926","black","#000000"
"703","AGAP000927","blue","#0000FF"
"704","AGAP000928","lightyellow","#FFFFE0"
"705","AGAP000929","blue","#0000FF"
"706","AGAP000930","blue","#0000FF"
"707","AGAP000931","grey","#BEBEBE"
"708","AGAP000932","black","#000000"
"709","AGAP000933","grey","#BEBEBE"
"710","AGAP000934","lightyellow","#FFFFE0"
"711","AGAP000935","lightyellow","#FFFFE0"
"712","AGAP000938","darkorange2","#EE7600"
"713","AGAP000939","orangered4","#8B2500"
"714","AGAP000940","cyan","#00FFFF"
"715","AGAP000941","darkorange2","#EE7600"
"716","AGAP000942","blue","#0000FF"
"717","AGAP000943","black","#000000"
"718","AGAP000944","black","#000000"
"719","AGAP000945","lightgreen","#90EE90"
"720","AGAP000947","lightgreen","#90EE90"
"721","AGAP000948","blue","#0000FF"
"722","AGAP000949","honeydew1","#F0FFF0"
"723","AGAP000951","grey","#BEBEBE"
"724","AGAP000954","honeydew1","#F0FFF0"
"725","AGAP000955","darkorange2","#EE7600"
"726","AGAP000958","orangered4","#8B2500"
"727","AGAP000960","blue","#0000FF"
"728","AGAP000961","black","#000000"
"729","AGAP000962","darkred","#8B0000"
"730","AGAP000963","blue","#0000FF"
"731","AGAP000964","blue","#0000FF"
"732","AGAP000965","lightgreen","#90EE90"
"733","AGAP000966","lightgreen","#90EE90"
"734","AGAP000967","blue","#0000FF"
"735","AGAP000968","darkorange2","#EE7600"
"736","AGAP000969","black","#000000"
"737","AGAP000970","lightgreen","#90EE90"
"738","AGAP000971","darkorange2","#EE7600"
"739","AGAP000973","orangered4","#8B2500"
"740","AGAP000974","lightgreen","#90EE90"
"741","AGAP000975","darkred","#8B0000"
"742","AGAP000976","grey","#BEBEBE"
"743","AGAP000977","lightyellow","#FFFFE0"
"744","AGAP000978","darkorange2","#EE7600"
"745","AGAP000979","lightyellow","#FFFFE0"
"746","AGAP000981","blue","#0000FF"
"747","AGAP000982","orangered4","#8B2500"
"748","AGAP000983","blue","#0000FF"
"749","AGAP000984","blue","#0000FF"
"750","AGAP000985","blue","#0000FF"
"751","AGAP000986","blue","#0000FF"
"752","AGAP000987","blue","#0000FF"
"753","AGAP000988","blue","#0000FF"
"754","AGAP000989","blue","#0000FF"
"755","AGAP000990","black","#000000"
"756","AGAP000992","blue","#0000FF"
"757","AGAP000994","orangered4","#8B2500"
"758","AGAP000995","black","#000000"
"759","AGAP000996","saddlebrown","#8B4513"
"760","AGAP000997","orangered4","#8B2500"
"761","AGAP000998","blue","#0000FF"
"762","AGAP000999","saddlebrown","#8B4513"
"763","AGAP001002","darkorange2","#EE7600"
"764","AGAP001004","blue","#0000FF"
"765","AGAP001005","grey","#BEBEBE"
"766","AGAP001007","orangered4","#8B2500"
"767","AGAP001010","honeydew1","#F0FFF0"
"768","AGAP001011","blue","#0000FF"
"769","AGAP001014","grey","#BEBEBE"
"770","AGAP001015","blue","#0000FF"
"771","AGAP001019","blue","#0000FF"
"772","AGAP001021","blue","#0000FF"
"773","AGAP001022","blue","#0000FF"
"774","AGAP001023","honeydew1","#F0FFF0"
"775","AGAP001025","darkorange2","#EE7600"
"776","AGAP001026","lightyellow","#FFFFE0"
"777","AGAP001027","lightgreen","#90EE90"
"778","AGAP001028","orangered4","#8B2500"
"779","AGAP001029","lightgreen","#90EE90"
"780","AGAP001030","grey","#BEBEBE"
"781","AGAP001031","honeydew1","#F0FFF0"
"782","AGAP001032","blue","#0000FF"
"783","AGAP001033","blue","#0000FF"
"784","AGAP001034","blue","#0000FF"
"785","AGAP001035","blue","#0000FF"
"786","AGAP001036","honeydew1","#F0FFF0"
"787","AGAP001037","lightyellow","#FFFFE0"
"788","AGAP001038","honeydew1","#F0FFF0"
"789","AGAP001039","honeydew1","#F0FFF0"
"790","AGAP001040","blue","#0000FF"
"791","AGAP001041","honeydew1","#F0FFF0"
"792","AGAP001042","blue","#0000FF"
"793","AGAP001043","blue","#0000FF"
"794","AGAP001044","blue","#0000FF"
"795","AGAP001045","orangered4","#8B2500"
"796","AGAP001046","blue","#0000FF"
"797","AGAP001047","blue","#0000FF"
"798","AGAP001048","bisque4","#8B7D6B"
"799","AGAP001050","ivory","#FFFFF0"
"800","AGAP001051","darkturquoise","#00CED1"
"801","AGAP001052","lightgreen","#90EE90"
"802","AGAP001053","cyan","#00FFFF"
"803","AGAP001056","darkturquoise","#00CED1"
"804","AGAP001057","honeydew1","#F0FFF0"
"805","AGAP001058","bisque4","#8B7D6B"
"806","AGAP001061","grey","#BEBEBE"
"807","AGAP001064","darkturquoise","#00CED1"
"808","AGAP001065","blue","#0000FF"
"809","AGAP001067","saddlebrown","#8B4513"
"810","AGAP001068","antiquewhite4","#8B8378"
"811","AGAP001069","darkturquoise","#00CED1"
"812","AGAP001070","darkturquoise","#00CED1"
"813","AGAP001072","blue","#0000FF"
"814","AGAP001073","lightpink4","#8B5F65"
"815","AGAP001076","honeydew1","#F0FFF0"
"816","AGAP001078","grey","#BEBEBE"
"817","AGAP001081","grey","#BEBEBE"
"818","AGAP001082","honeydew1","#F0FFF0"
"819","AGAP001083","darkturquoise","#00CED1"
"820","AGAP001084","blue","#0000FF"
"821","AGAP001087","blue","#0000FF"
"822","AGAP001089","grey","#BEBEBE"
"823","AGAP001091","lightgreen","#90EE90"
"824","AGAP001092","antiquewhite4","#8B8378"
"825","AGAP001093","blue","#0000FF"
"826","AGAP001094","cyan","#00FFFF"
"827","AGAP001096","cyan","#00FFFF"
"828","AGAP001097","blue","#0000FF"
"829","AGAP001098","blue","#0000FF"
"830","AGAP001099","honeydew1","#F0FFF0"
"831","AGAP001100","cyan","#00FFFF"
"832","AGAP001101","ivory","#FFFFF0"
"833","AGAP001102","blue","#0000FF"
"834","AGAP001103","darkturquoise","#00CED1"
"835","AGAP001104","honeydew1","#F0FFF0"
"836","AGAP001106","grey","#BEBEBE"
"837","AGAP001107","darkturquoise","#00CED1"
"838","AGAP001108","bisque4","#8B7D6B"
"839","AGAP001109","honeydew1","#F0FFF0"
"840","AGAP001110","blue","#0000FF"
"841","AGAP001111","orangered4","#8B2500"
"842","AGAP001112","honeydew1","#F0FFF0"
"843","AGAP001113","darkorange2","#EE7600"
"844","AGAP001115","blue","#0000FF"
"845","AGAP001116","blue","#0000FF"
"846","AGAP001117","darkred","#8B0000"
"847","AGAP001118","darkorange","#FF8C00"
"848","AGAP001124","blue","#0000FF"
"849","AGAP001126","black","#000000"
"850","AGAP001127","lightyellow","#FFFFE0"
"851","AGAP001130","honeydew1","#F0FFF0"
"852","AGAP001132","honeydew1","#F0FFF0"
"853","AGAP001133","grey","#BEBEBE"
"854","AGAP001135","orangered4","#8B2500"
"855","AGAP001136","blue","#0000FF"
"856","AGAP001137","plum1","#FFBBFF"
"857","AGAP001138","bisque4","#8B7D6B"
"858","AGAP001140","honeydew1","#F0FFF0"
"859","AGAP001141","honeydew1","#F0FFF0"
"860","AGAP001143","blue","#0000FF"
"861","AGAP001144","grey","#BEBEBE"
"862","AGAP001147","grey","#BEBEBE"
"863","AGAP001148","honeydew1","#F0FFF0"
"864","AGAP001149","orangered4","#8B2500"
"865","AGAP001150","blue","#0000FF"
"866","AGAP001151","grey","#BEBEBE"
"867","AGAP001152","grey","#BEBEBE"
"868","AGAP001153","antiquewhite4","#8B8378"
"869","AGAP001154","blue","#0000FF"
"870","AGAP001156","honeydew1","#F0FFF0"
"871","AGAP001157","blue","#0000FF"
"872","AGAP001158","honeydew1","#F0FFF0"
"873","AGAP001159","blue","#0000FF"
"874","AGAP001160","blue","#0000FF"
"875","AGAP001161","darkorange2","#EE7600"
"876","AGAP001162","blue","#0000FF"
"877","AGAP001165","cyan","#00FFFF"
"878","AGAP001166","honeydew1","#F0FFF0"
"879","AGAP001167","grey","#BEBEBE"
"880","AGAP001168","grey","#BEBEBE"
"881","AGAP001169","mediumpurple3","#8968CD"
"882","AGAP001170","blue","#0000FF"
"883","AGAP001171","mediumpurple3","#8968CD"
"884","AGAP001172","lightpink4","#8B5F65"
"885","AGAP001173","darkorange","#FF8C00"
"886","AGAP001174","blue","#0000FF"
"887","AGAP001175","grey","#BEBEBE"
"888","AGAP001177","grey","#BEBEBE"
"889","AGAP001179","blue","#0000FF"
"890","AGAP001181","blue","#0000FF"
"891","AGAP001182","darkorange","#FF8C00"
"892","AGAP001183","coral2","#EE6A50"
"893","AGAP001184","lightgreen","#90EE90"
"894","AGAP001185","skyblue2","#7EC0EE"
"895","AGAP001189","blue","#0000FF"
"896","AGAP001190","mediumpurple3","#8968CD"
"897","AGAP001192","saddlebrown","#8B4513"
"898","AGAP001193","lightgreen","#90EE90"
"899","AGAP001194","darkorange2","#EE7600"
"900","AGAP001195","blue","#0000FF"
"901","AGAP001196","honeydew1","#F0FFF0"
"902","AGAP001197","blue","#0000FF"
"903","AGAP001198","black","#000000"
"904","AGAP001199","black","#000000"
"905","AGAP001200","blue","#0000FF"
"906","AGAP001201","lightgreen","#90EE90"
"907","AGAP001202","black","#000000"
"908","AGAP001203","blue","#0000FF"
"909","AGAP001205","lightyellow","#FFFFE0"
"910","AGAP001206","darkorange2","#EE7600"
"911","AGAP001207","blue","#0000FF"
"912","AGAP001208","grey","#BEBEBE"
"913","AGAP001209","black","#000000"
"914","AGAP001211","honeydew1","#F0FFF0"
"915","AGAP001212","honeydew1","#F0FFF0"
"916","AGAP001213","darkred","#8B0000"
"917","AGAP001214","blue","#0000FF"
"918","AGAP001215","grey","#BEBEBE"
"919","AGAP001217","blue","#0000FF"
"920","AGAP001218","grey","#BEBEBE"
"921","AGAP001219","grey","#BEBEBE"
"922","AGAP001220","honeydew1","#F0FFF0"
"923","AGAP001222","darkorange2","#EE7600"
"924","AGAP001223","plum1","#FFBBFF"
"925","AGAP001224","orangered4","#8B2500"
"926","AGAP001225","blue","#0000FF"
"927","AGAP001226","orangered4","#8B2500"
"928","AGAP001227","honeydew1","#F0FFF0"
"929","AGAP001228","honeydew1","#F0FFF0"
"930","AGAP001229","honeydew1","#F0FFF0"
"931","AGAP001230","grey","#BEBEBE"
"932","AGAP001231","blue","#0000FF"
"933","AGAP001232","blue","#0000FF"
"934","AGAP001233","honeydew1","#F0FFF0"
"935","AGAP001234","blue","#0000FF"
"936","AGAP001235","black","#000000"
"937","AGAP001236","saddlebrown","#8B4513"
"938","AGAP001237","lightyellow","#FFFFE0"
"939","AGAP001238","lightgreen","#90EE90"
"940","AGAP001239","lightyellow","#FFFFE0"
"941","AGAP001240","black","#000000"
"942","AGAP001241","grey","#BEBEBE"
"943","AGAP001242","lightgreen","#90EE90"
"944","AGAP001243","darkorange","#FF8C00"
"945","AGAP001251","lightyellow","#FFFFE0"
"946","AGAP001252","lightgreen","#90EE90"
"947","AGAP001253","blue","#0000FF"
"948","AGAP001255","blue","#0000FF"
"949","AGAP001256","blue","#0000FF"
"950","AGAP001257","black","#000000"
"951","AGAP001258","honeydew1","#F0FFF0"
"952","AGAP001259","honeydew1","#F0FFF0"
"953","AGAP001261","honeydew1","#F0FFF0"
"954","AGAP001264","orangered4","#8B2500"
"955","AGAP001265","darkorange2","#EE7600"
"956","AGAP001267","blue","#0000FF"
"957","AGAP001268","blue","#0000FF"
"958","AGAP001269","honeydew1","#F0FFF0"
"959","AGAP001270","blue","#0000FF"
"960","AGAP001271","orangered4","#8B2500"
"961","AGAP001272","plum1","#FFBBFF"
"962","AGAP001273","honeydew1","#F0FFF0"
"963","AGAP001275","blue","#0000FF"
"964","AGAP001277","blue","#0000FF"
"965","AGAP001278","blue","#0000FF"
"966","AGAP001279","orangered4","#8B2500"
"967","AGAP001281","lightgreen","#90EE90"
"968","AGAP001283","blue","#0000FF"
"969","AGAP001284","black","#000000"
"970","AGAP001285","blue","#0000FF"
"971","AGAP001286","blue","#0000FF"
"972","AGAP001287","blue","#0000FF"
"973","AGAP001290","orangered4","#8B2500"
"974","AGAP001291","darkred","#8B0000"
"975","AGAP001292","honeydew1","#F0FFF0"
"976","AGAP001293","black","#000000"
"977","AGAP001294","black","#000000"
"978","AGAP001296","lightyellow","#FFFFE0"
"979","AGAP001297","blue","#0000FF"
"980","AGAP001298","lightyellow","#FFFFE0"
"981","AGAP001299","blue","#0000FF"
"982","AGAP001300","honeydew1","#F0FFF0"
"983","AGAP001302","grey","#BEBEBE"
"984","AGAP001303","darkorange2","#EE7600"
"985","AGAP001306","blue","#0000FF"
"986","AGAP001307","skyblue1","#87CEFF"
"987","AGAP001308","black","#000000"
"988","AGAP001309","yellow4","#8B8B00"
"989","AGAP001310","blue","#0000FF"
"990","AGAP001312","lightgreen","#90EE90"
"991","AGAP001313","blue","#0000FF"
"992","AGAP001314","blue","#0000FF"
"993","AGAP001315","orangered4","#8B2500"
"994","AGAP001316","black","#000000"
"995","AGAP001318","blue","#0000FF"
"996","AGAP001319","darkred","#8B0000"
"997","AGAP001320","blue","#0000FF"
"998","AGAP001321","darkred","#8B0000"
"999","AGAP001322","blue","#0000FF"
"1000","AGAP001323","darkorange2","#EE7600"
"1001","AGAP001324","blue","#0000FF"
"1002","AGAP001325","lightgreen","#90EE90"
"1003","AGAP001326","darkorange2","#EE7600"
"1004","AGAP001328","blue","#0000FF"
"1005","AGAP001329","blue","#0000FF"
"1006","AGAP001330","darkorange2","#EE7600"
"1007","AGAP001333","honeydew1","#F0FFF0"
"1008","AGAP001334","honeydew1","#F0FFF0"
"1009","AGAP001335","blue","#0000FF"
"1010","AGAP001336","blue","#0000FF"
"1011","AGAP001337","blue","#0000FF"
"1012","AGAP001338","grey","#BEBEBE"
"1013","AGAP001339","blue","#0000FF"
"1014","AGAP001340","blue","#0000FF"
"1015","AGAP001341","blue","#0000FF"
"1016","AGAP001342","blue","#0000FF"
"1017","AGAP001343","blue","#0000FF"
"1018","AGAP001344","grey","#BEBEBE"
"1019","AGAP001345","black","#000000"
"1020","AGAP001346","lightgreen","#90EE90"
"1021","AGAP001347","blue","#0000FF"
"1022","AGAP001349","lightyellow","#FFFFE0"
"1023","AGAP001352","black","#000000"
"1024","AGAP001356","yellow4","#8B8B00"
"1025","AGAP001357","grey","#BEBEBE"
"1026","AGAP001358","black","#000000"
"1027","AGAP001360","honeydew1","#F0FFF0"
"1028","AGAP001361","blue","#0000FF"
"1029","AGAP001362","blue","#0000FF"
"1030","AGAP001363","grey","#BEBEBE"
"1031","AGAP001364","honeydew1","#F0FFF0"
"1032","AGAP001365","honeydew1","#F0FFF0"
"1033","AGAP001366","blue","#0000FF"
"1034","AGAP001367","darkorange2","#EE7600"
"1035","AGAP001368","blue","#0000FF"
"1036","AGAP001369","darkorange2","#EE7600"
"1037","AGAP001370","orangered4","#8B2500"
"1038","AGAP001372","blue","#0000FF"
"1039","AGAP001373","blue","#0000FF"
"1040","AGAP001374","darkorange2","#EE7600"
"1041","AGAP001375","blue","#0000FF"
"1042","AGAP001376","blue","#0000FF"
"1043","AGAP001377","blue","#0000FF"
"1044","AGAP001379","black","#000000"
"1045","AGAP001381","darkorange2","#EE7600"
"1046","AGAP001382","darkturquoise","#00CED1"
"1047","AGAP001384","lightyellow","#FFFFE0"
"1048","AGAP001386","orangered4","#8B2500"
"1049","AGAP001387","honeydew1","#F0FFF0"
"1050","AGAP001389","blue","#0000FF"
"1051","AGAP001390","darkorange2","#EE7600"
"1052","AGAP001391","blue","#0000FF"
"1053","AGAP001392","darkorange2","#EE7600"
"1054","AGAP001393","blue","#0000FF"
"1055","AGAP001394","lightgreen","#90EE90"
"1056","AGAP001395","grey","#BEBEBE"
"1057","AGAP001396","darkorange","#FF8C00"
"1058","AGAP001397","blue","#0000FF"
"1059","AGAP001398","blue","#0000FF"
"1060","AGAP001399","blue","#0000FF"
"1061","AGAP001400","honeydew1","#F0FFF0"
"1062","AGAP001401","honeydew1","#F0FFF0"
"1063","AGAP001402","blue","#0000FF"
"1064","AGAP001403","honeydew1","#F0FFF0"
"1065","AGAP001404","blue","#0000FF"
"1066","AGAP001405","blue","#0000FF"
"1067","AGAP001407","blue","#0000FF"
"1068","AGAP001409","lightgreen","#90EE90"
"1069","AGAP001410","darkorange2","#EE7600"
"1070","AGAP001411","blue","#0000FF"
"1071","AGAP001412","blue","#0000FF"
"1072","AGAP001413","ivory","#FFFFF0"
"1073","AGAP001414","orangered4","#8B2500"
"1074","AGAP001415","lightgreen","#90EE90"
"1075","AGAP001416","darkorange2","#EE7600"
"1076","AGAP001417","antiquewhite4","#8B8378"
"1077","AGAP001418","darkorange2","#EE7600"
"1078","AGAP001419","blue","#0000FF"
"1079","AGAP001420","black","#000000"
"1080","AGAP001421","orangered4","#8B2500"
"1081","AGAP001422","blue","#0000FF"
"1082","AGAP001423","blue","#0000FF"
"1083","AGAP001424","blue","#0000FF"
"1084","AGAP001425","honeydew1","#F0FFF0"
"1085","AGAP001426","orangered4","#8B2500"
"1086","AGAP001427","blue","#0000FF"
"1087","AGAP001428","grey","#BEBEBE"
"1088","AGAP001429","grey","#BEBEBE"
"1089","AGAP001430","blue","#0000FF"
"1090","AGAP001432","blue","#0000FF"
"1091","AGAP001433","blue","#0000FF"
"1092","AGAP001434","lightgreen","#90EE90"
"1093","AGAP001435","blue","#0000FF"
"1094","AGAP001438","lightgreen","#90EE90"
"1095","AGAP001439","skyblue2","#7EC0EE"
"1096","AGAP001440","honeydew1","#F0FFF0"
"1097","AGAP001441","darkorange2","#EE7600"
"1098","AGAP001442","lightgreen","#90EE90"
"1099","AGAP001443","black","#000000"
"1100","AGAP001444","darkorange2","#EE7600"
"1101","AGAP001445","blue","#0000FF"
"1102","AGAP001446","plum1","#FFBBFF"
"1103","AGAP001447","blue","#0000FF"
"1104","AGAP001448","darkorange","#FF8C00"
"1105","AGAP001449","black","#000000"
"1106","AGAP001450","grey","#BEBEBE"
"1107","AGAP001451","darkred","#8B0000"
"1108","AGAP001452","blue","#0000FF"
"1109","AGAP001453","black","#000000"
"1110","AGAP001454","lightyellow","#FFFFE0"
"1111","AGAP001455","blue","#0000FF"
"1112","AGAP001458","honeydew1","#F0FFF0"
"1113","AGAP001460","blue","#0000FF"
"1114","AGAP001461","blue","#0000FF"
"1115","AGAP001462","blue","#0000FF"
"1116","AGAP001463","blue","#0000FF"
"1117","AGAP001464","blue","#0000FF"
"1118","AGAP001468","blue","#0000FF"
"1119","AGAP001469","grey","#BEBEBE"
"1120","AGAP001470","honeydew1","#F0FFF0"
"1121","AGAP001471","grey","#BEBEBE"
"1122","AGAP001472","blue","#0000FF"
"1123","AGAP001473","black","#000000"
"1124","AGAP001474","mediumpurple3","#8968CD"
"1125","AGAP001475","darkorange2","#EE7600"
"1126","AGAP001476","black","#000000"
